IDBOOK,IDSUBJ,NTEACH,TCHWGT,JKREP,JKZONE,ASRREA01,ASRREA02,ASRREA03,ASRREA04,ASRREA05,ATBG01,ATBG04,ATBG05BC,ATBG05BI,ATBG07AD,ASBG01,ASBGSEC,ASBGSSB,ASBGSB,ASBGERL,ASBGDRL,ASBGSLR,ASBGHRL,ASBGSCR,ACBG09,ACBG15,ACBGRRS,ACBGEAS,ACBGDAS,ACDGTIHY
,,,,,,ACHIEV1,ACHIEV2,ACHIEV3,ACHIEV4,ACHIEV5,TEACH,EDUCA,PEDAG,ASSESS,PDTEACH,GEND,DIGIT,BELONG,BULLY,ENGAGE,DISORD,LIKE,HOME,CONFID,COMPU,PRINCIP,SHORT,SUCCESS,DISCIP,HOURS
4,1,1,5.789474,1,63,611.6412,647.98912,587.7811,591.32768,591.25202,26,5,3,2,2,1,9.00789,8.64972,12.56749,10.0428,9.60657,9.86291,10.89263,7.53217,200,23,14.68053,9.08841,10.28902,1045
5,1,1,5.789474,1,63,651.78381,613.10488,607.77475,584.39929,650.6612,26,5,3,2,2,1,8.55821,10.82106,10.965,9.56347,11.50099,10.14141,9.91526,10.09837,200,23,14.68053,9.08841,10.28902,1045
24,1,1,5.789474,1,63,570.84143,603.56647,578.7265,600.7716,588.90975,26,5,3,2,2,2,6.64764,7.87932,10.28695,7.63232,10.21804,9.61297,11.74392,10.28978,200,23,14.68053,9.08841,10.28902,1045
6,1,1,5.789474,1,63,611.04006,597.68346,624.62437,567.10568,583.36382,26,5,3,2,2,1,10.97885,8.64972,10.965,8.28542,10.98651,8.40525,10.22238,11.76022,200,23,14.68053,9.08841,10.28902,1045
18,1,1,5.789474,1,63,656.30778,648.9829,634.68616,578.6985,620.4605,26,5,3,2,2,1,9.51164,7.55475,8.49098,7.63232,10.57259,7.09749,9.91526,11.76022,200,23,14.68053,9.08841,10.28902,1045
25,1,1,5.789474,1,63,602.67606,625.87431,605.38228,583.49243,574.91295,26,5,3,2,2,1,14.77909,12.85262,12.56749,13.26182,15.04369,14.61089,11.74392,13.45388,200,23,14.68053,9.08841,10.28902,1045
10,1,1,5.789474,1,63,603.02201,557.06084,593.21118,574.61135,555.70457,26,5,3,2,2,1,10.12086,7.87932,7.37578,8.54449,7.86603,7.49556,10.54337,7.53217,200,23,14.68053,9.08841,10.28902,1045
11,1,1,5.789474,1,63,724.5924,699.69923,672.16618,659.17321,678.23368,26,5,3,2,2,1,7.90958,7.87932,12.56749,8.83577,7.86603,10.14141,11.28642,10.28978,200,23,14.68053,9.08841,10.28902,1045
64,1,1,5.789474,1,63,618.87254,639.26233,623.54535,597.27597,589.13505,26,5,3,2,2,1,9.00789,9.82079,12.56749,8.54449,10.57259,8.58785,10.89263,9.39964,200,23,14.68053,9.08841,10.28902,1045
7,1,1,5.789474,1,63,602.10928,621.36734,590.4514,590.73291,582.45393,26,5,3,2,2,1,11.61875,9.82079,8.04113,11.54818,7.86603,9.17072,11.74392,11.76022,200,23,14.68053,9.08841,10.28902,1045
8,1,1,5.789474,1,63,609.57576,617.16678,604.79596,624.98149,589.64417,26,5,3,2,2,2,10.97885,8.23773,9.03816,8.83577,8.31437,9.17072,10.54337,9.39964,200,23,14.68053,9.08841,10.28902,1045
26,1,1,5.789474,1,63,615.87341,633.94122,621.82636,629.82801,612.7813,26,5,3,2,2,1,7.20676,12.85262,10.21346,13.33453,15.04369,11.92201,999999,13.45388,200,23,14.68053,9.08841,10.28902,1045
12,1,1,5.789474,1,63,650.16598,618.06146,646.40642,647.88597,632.90393,26,5,3,2,2,2,10.97885,7.55475,10.965,10.66007,12.18062,11.30153,13.04647,10.28978,200,23,14.68053,9.08841,10.28902,1045
9,1,1,5.789474,1,63,578.3605,555.14511,610.25419,584.13064,611.97651,26,5,3,2,2,2,9.25019,5.88997,7.50627,6.17829,9.30655,10.45984,999999,11.76022,200,23,14.68053,9.08841,10.28902,1045
27,1,1,5.789474,1,63,620.36847,627.19568,613.70419,641.11016,653.81696,26,5,3,2,2,1,8.77882,9.82079,10.28695,13.33453,10.57259,10.83607,9.60729,9.8041,200,23,14.68053,9.08841,10.28902,1045
16,1,1,6.529412,0,6,512.1925,554.72693,528.76336,548.23302,522.10833,19,5,3,3,1,1,12.60945,12.85262,12.56749,10.0428,5.92238,7.09749,9.91526,999999,120,13,14.68053,11.32571,12.9615,997.5
17,1,1,6.529412,0,6,706.12154,714.6478,688.09295,581.87096,686.91846,19,5,3,3,1,1,10.12086,6.93638,9.03816,7.63232,9.00419,10.45984,12.29825,13.45388,120,13,14.68053,11.32571,12.9615,997.5
22,1,1,6.529412,0,6,581.6277,596.58035,586.83767,589.50521,587.79532,19,5,3,3,1,1,11.41256,10.82106,12.56749,10.0428,7.86603,11.30153,12.29825,13.45388,120,13,14.68053,11.32571,12.9615,997.5
3,1,1,6.529412,0,6,525.21365,577.02786,545.24859,524.10145,528.62885,19,5,3,3,1,1,8.55821,5.40935,10.965,6.90346,5.92238,4.80425,10.22238,8.72693,120,13,14.68053,11.32571,12.9615,997.5
4,1,1,6.529412,0,6,471.81152,476.42993,464.23574,434.18517,466.84227,19,5,3,3,1,1,7.90958,7.55475,8.8384,8.05152,7.86603,6.10437,8.94299,7.19857,120,13,14.68053,11.32571,12.9615,997.5
23,1,1,6.529412,0,6,507.1767,540.75043,498.01396,500.25725,564.20547,19,5,3,3,1,2,12.60945,12.85262,12.56749,11.54818,8.31437,9.07137,10.54337,11.76022,120,13,14.68053,11.32571,12.9615,997.5
10,1,1,6.529412,0,6,557.02773,575.31112,525.98027,638.90724,576.09481,19,5,3,3,1,1,11.61875,9.82079,9.03816,13.33453,10.21804,10.83607,999999,13.45388,120,13,14.68053,11.32571,12.9615,997.5
53,1,1,6.529412,0,6,416.44571,472.55393,429.53405,467.3976,501.61531,19,5,3,3,1,1,12.60945,10.54007,3.16486,13.14712,8.6804,10.83607,999999,7.53217,120,13,14.68053,11.32571,12.9615,997.5
5,1,1,6.529412,0,6,562.18135,546.51274,515.36314,528.90565,572.43388,19,5,3,3,1,1,10.97885,10.82106,6.97258,9.83438,9.30655,11.30153,8.94299,9.0457,120,13,14.68053,11.32571,12.9615,997.5
6,1,1,6.529412,0,6,614.74459,608.92237,530.24932,616.99853,599.72041,19,5,3,3,1,1,9.79644,10.82106,10.28695,9.1701,9.60657,10.45984,999999,11.76022,120,13,14.68053,11.32571,12.9615,997.5
7,1,1,6.529412,0,6,582.73204,559.51738,601.24508,575.60001,578.7445,19,5,3,3,1,1,11.61875,12.85262,12.43594,13.33453,9.89746,9.86291,9.91526,11.76022,120,13,14.68053,11.32571,12.9615,997.5
8,1,1,6.529412,0,6,618.11817,710.96228,623.63282,646.56224,727.52348,19,5,3,3,1,2,8.77882,12.85262,12.56749,13.33453,10.57259,12.86202,999999,13.45388,120,13,14.68053,11.32571,12.9615,997.5
25,1,1,6.529412,0,6,550.60666,536.1749,498.76844,536.09537,538.9065,19,5,3,3,1,2,9.79644,7.55475,6.33387,6.90346,5.92238,8.7748,11.28642,8.42824,120,13,14.68053,11.32571,12.9615,997.5
9,1,1,6.529412,0,6,622.86066,620.00397,638.45141,670.78567,616.40619,19,5,3,3,1,2,9.51164,12.85262,10.965,10.0428,5.92238,7.49556,11.28642,10.28978,120,13,14.68053,11.32571,12.9615,997.5
1,1,1,6.529412,0,6,601.48749,650.33389,678.26611,629.14392,688.45979,19,5,3,3,1,2,9.25019,7.87932,12.56749,7.8348,10.21804,7.49556,999999,13.45388,120,13,14.68053,11.32571,12.9615,997.5
54,1,1,6.529412,0,6,653.46522,606.29919,609.28604,604.73363,615.71643,19,5,3,3,1,2,14.77909,999999,12.56749,13.33453,10.57259,11.30153,13.04647,13.45388,120,13,14.68053,11.32571,12.9615,997.5
2,1,1,6.529412,0,6,765.8044,732.28415,683.58774,687.21168,659.28907,19,5,3,3,1,1,14.77909,12.85262,10.965,13.33453,5.92238,10.83607,13.04647,13.45388,120,13,14.68053,11.32571,12.9615,997.5
11,1,1,6.166667,1,6,538.21224,620.62997,624.48445,581.43243,630.91373,3,6,3,1,2,1,9.00789,8.23773,7.24426,10.0428,5.92238,10.83607,999999,9.0457,120,13,14.68053,11.32571,12.9615,997.5
26,1,1,6.166667,1,6,531.50042,525.57162,515.55915,530.24026,510.01768,3,6,3,1,2,1,10.50352,9.15299,8.49098,9.1701,8.31437,7.86575,8.94299,10.28978,120,13,14.68053,11.32571,12.9615,997.5
12,1,1,6.166667,1,6,587.02128,616.6557,592.6972,652.86544,649.2104,3,6,3,1,2,1,9.25019,9.82079,9.85265,9.1701,5.92238,11.30153,10.54337,13.45388,120,13,14.68053,11.32571,12.9615,997.5
3,1,1,6.166667,1,6,593.10889,549.38411,568.28398,600.94707,543.0322,3,6,3,1,2,1,10.50352,12.85262,7.24426,13.33453,10.57259,12.86202,999999,10.90567,120,13,14.68053,11.32571,12.9615,997.5
27,1,1,6.166667,1,6,671.56614,697.77559,697.99081,716.82869,631.97763,3,6,3,1,2,1,14.77909,8.64972,10.28695,10.0428,9.00419,10.45984,9.60729,13.45388,120,13,14.68053,11.32571,12.9615,997.5
13,1,1,6.166667,1,6,635.45013,609.41764,618.90698,610.22792,634.20487,3,6,3,1,2,1,10.12086,8.64972,12.47161,8.05152,10.57259,8.04592,11.28642,9.8041,120,13,14.68053,11.32571,12.9615,997.5
4,1,1,6.166667,1,6,493.06309,415.65508,454.79486,447.0711,459.78519,3,6,3,1,2,2,8.44224,6.61933,7.63692,7.44071,7.23115,11.05677,10.54337,8.1368,120,13,14.68053,11.32571,12.9615,997.5
55,1,1,6.166667,1,6,568.13849,519.90516,553.7761,540.1934,548.20651,3,6,3,1,2,2,9.00789,7.24879,8.49098,7.8348,8.62584,8.7748,10.89263,9.0457,120,13,14.68053,11.32571,12.9615,997.5
5,1,1,6.166667,1,6,616.79249,582.48123,609.6827,624.41245,582.63346,3,6,3,1,2,2,10.97885,9.82079,8.04113,9.56347,7.23115,10.14141,10.22238,11.76022,120,13,14.68053,11.32571,12.9615,997.5
6,1,1,6.166667,1,6,561.45751,524.30106,574.51374,543.42495,548.30332,3,6,3,1,2,1,8.55821,9.82079,10.28695,7.98078,8.6804,8.04592,9.91526,10.28978,120,13,14.68053,11.32571,12.9615,997.5
28,1,1,6.166667,1,6,608.44028,582.27736,573.58403,553.73952,554.11626,3,6,3,1,2,2,9.79644,12.85262,12.56749,13.33453,8.31437,9.38515,999999,13.3251,120,13,14.68053,11.32571,12.9615,997.5
7,1,1,6.166667,1,6,411.48078,453.71132,417.85616,450.8658,482.55081,3,6,3,1,2,1,9.51164,8.23773,7.63692,9.56347,8.31437,9.95878,9.60729,7.53217,120,13,14.68053,11.32571,12.9615,997.5
8,1,1,6.166667,1,6,592.67902,628.87459,621.64417,626.09648,607.50138,3,6,3,1,2,1,10.97885,10.82106,10.28695,11.54818,9.30655,8.40525,999999,9.8041,120,13,14.68053,11.32571,12.9615,997.5
29,1,1,6.166667,1,6,519.05804,543.1027,533.2498,548.20423,523.9193,3,6,3,1,2,2,9.79644,8.64972,12.56749,8.83577,7.23115,8.7748,999999,7.53217,120,13,14.68053,11.32571,12.9615,997.5
14,1,1,6.166667,1,6,538.98443,539.46414,559.75234,622.01422,608.20703,3,6,3,1,2,2,9.25019,3.24506,10.28695,6.17829,5.92238,2.10925,9.91526,7.53217,120,13,14.68053,11.32571,12.9615,997.5
9,1,1,6.166667,1,6,750.15738,720.6228,715.35572,697.1347,725.28459,3,6,3,1,2,2,10.97885,6.61933,8.49098,7.8348,5.92238,9.17072,999999,10.90567,120,13,14.68053,11.32571,12.9615,997.5
56,1,1,6.166667,1,6,362.82305,462.64533,418.63344,376.72836,390.27687,3,6,3,1,2,1,9.79644,9.15299,7.37578,10.0428,7.23115,10.14141,9.91526,6.83123,120,13,14.68053,11.32571,12.9615,997.5
2,1,1,6.166667,1,6,571.60607,577.5995,596.96564,549.34455,599.6063,3,6,3,1,2,2,14.77909,8.23773,8.04113,8.60452,7.23115,8.40525,11.28642,9.39964,120,13,14.68053,11.32571,12.9615,997.5
38,1,1,8.631579,1,23,511.04201,491.70904,521.10161,527.00047,541.42222,20,5,3,1,2,1,10.97885,9.82079,5.24314,13.33453,9.60657,10.14141,10.89263,11.76022,200,10,14.68053,12.29284,12.9615,1045
9,1,1,8.631579,1,23,561.3618,508.46461,516.79453,534.13353,556.77262,20,5,3,1,2,2,8.34208,8.64972,9.85265,5.76416,5.92238,6.77392,999999,7.53217,200,10,14.68053,12.29284,12.9615,1045
1,1,1,8.631579,1,23,651.34508,622.89928,621.70863,604.25512,609.81428,20,5,3,1,2,1,11.61875,9.82079,12.56749,9.1701,10.57259,8.7748,999999,10.28978,200,10,14.68053,12.29284,12.9615,1045
19,1,1,8.631579,1,23,568.00289,572.65397,536.21074,588.15625,534.5796,20,5,3,1,2,1,9.00789,8.23773,9.85265,8.83577,10.98651,8.40525,999999,9.0457,200,10,14.68053,12.29284,12.9615,1045
15,1,1,8.631579,1,23,573.78333,530.16551,553.01617,542.6248,509.72535,20,5,3,1,2,1,14.77909,7.24879,7.90321,8.28542,7.23115,7.30132,8.36712,8.1368,200,10,14.68053,12.29284,12.9615,1045
2,1,1,8.631579,1,23,637.83461,620.52916,625.15298,649.22099,574.28161,20,5,3,1,2,2,9.79644,10.82106,8.65929,11.54818,8.31437,9.61297,11.28642,9.39964,200,10,14.68053,12.29284,12.9615,1045
61,1,1,8.631579,1,23,687.84563,635.32183,620.00981,604.84888,609.38343,20,5,3,1,2,2,11.61875,9.82079,8.49098,9.1701,7.86603,9.86291,8.86696,10.28978,200,10,14.68053,12.29284,12.9615,1045
3,1,1,8.631579,1,23,627.82891,692.39281,691.10009,645.41785,634.14604,20,5,3,1,2,1,14.77909,7.55475,8.65929,8.05152,5.92238,12.86202,13.04647,13.45388,200,10,14.68053,12.29284,12.9615,1045
16,1,1,8.631579,1,23,576.65058,661.57848,635.88986,590.15379,556.79966,20,5,3,1,2,2,9.51164,9.15299,9.03816,8.54449,10.21804,10.45984,11.74392,10.28978,200,10,14.68053,12.29284,12.9615,1045
20,1,1,8.631579,1,23,494.28208,536.44388,539.96832,500.20842,565.02828,20,5,3,1,2,2,10.50352,10.82106,7.63692,10.0428,7.23115,11.30153,11.28642,10.28978,200,10,14.68053,12.29284,12.9615,1045
4,1,1,8.631579,1,23,503.24449,503.21896,526.54086,518.00445,527.42815,20,5,3,1,2,2,10.97885,9.82079,8.65929,8.83577,10.98651,8.40525,11.28642,10.28978,200,10,14.68053,12.29284,12.9615,1045
17,1,1,8.631579,1,23,644.27009,618.91486,633.30582,578.98709,629.52824,20,5,3,1,2,1,9.25019,10.82106,12.56749,9.1701,10.57259,9.17072,999999,10.28978,200,10,14.68053,12.29284,12.9615,1045
21,1,1,8.631579,1,23,606.3955,624.47919,635.22395,633.59941,651.21771,20,5,3,1,2,1,8.34208,12.85262,9.85265,13.33453,9.00419,10.45984,10.89263,13.45388,200,10,14.68053,12.29284,12.9615,1045
18,1,1,8.631579,1,23,522.25785,535.33337,554.17377,560.01199,544.9254,20,5,3,1,2,2,9.79644,9.82079,10.965,11.54818,5.92238,8.96826,13.04647,7.84162,200,10,14.68053,12.29284,12.9615,1045
5,1,1,8.631579,1,23,372.72187,429.23723,378.63313,413.93181,427.74162,20,5,3,1,2,2,10.12325,7.72096,8.65929,9.1701,7.86603,9.17072,999999,8.1368,200,10,14.68053,12.29284,12.9615,1045
62,1,1,8.631579,1,23,706.38972,653.84871,656.66251,690.79824,679.47296,20,5,3,1,2,1,9.25019,9.82079,12.56749,8.05152,12.18062,10.45984,14.50919,13.45388,200,10,14.68053,12.29284,12.9615,1045
6,1,1,8.631579,1,23,645.29747,565.06193,692.88022,615.25306,603.02796,20,5,3,1,2,2,9.51164,8.64972,7.76886,8.28542,10.57259,11.30153,11.74392,11.76022,200,10,14.68053,12.29284,12.9615,1045
7,1,1,8.631579,1,23,606.29103,662.50298,601.19333,597.35887,619.06681,20,5,3,1,2,2,10.13314,8.23773,10.965,8.54449,8.6804,8.40525,10.89263,9.39964,200,10,14.68053,12.29284,12.9615,1045
22,1,1,8.631579,1,23,572.92832,584.99507,579.93081,574.72447,606.57721,20,5,3,1,2,2,12.60945,10.82106,10.28695,10.0428,10.57259,10.83607,12.29825,10.90567,200,10,14.68053,12.29284,12.9615,1045
8,1,1,9.111111,0,23,646.02715,654.40229,636.80253,645.63167,686.56538,18,5,3,3,2,1,11.61875,10.82106,7.24426,8.54449,8.31437,8.96826,11.74392,10.90567,200,10,14.68053,12.29284,12.9615,1045
9,1,1,9.111111,0,23,538.28628,555.46095,527.22241,507.11494,578.58502,18,5,3,3,2,2,7.68647,5.40935,12.56749,6.36679,10.21804,6.39342,999999,8.1368,200,10,14.68053,12.29284,12.9615,1045
23,1,1,9.111111,0,23,736.8752,699.45763,661.35697,644.29279,693.13511,18,5,3,3,2,1,11.61875,12.85262,12.56749,8.83577,999999,10.45984,13.04647,13.45388,200,10,14.68053,12.29284,12.9615,1045
1,1,1,9.111111,0,23,556.23458,568.5523,559.92989,541.65283,547.23253,18,5,3,3,2,2,8.55821,8.64972,7.90321,7.63232,9.60657,9.61297,999999,10.28978,200,10,14.68053,12.29284,12.9615,1045
2,1,1,9.111111,0,23,514.97754,514.17723,559.62352,538.2042,534.12891,18,5,3,3,2,2,8.12699,9.15299,7.37578,11.54818,8.31437,10.74297,11.28642,7.84162,200,10,14.68053,12.29284,12.9615,1045
63,1,1,9.111111,0,23,668.14158,680.70935,668.88576,635.08243,757.2829,18,5,3,3,2,1,12.48253,12.85262,12.56749,10.66007,9.89746,12.86202,11.28642,13.45388,200,10,14.68053,12.29284,12.9615,1045
10,1,1,9.111111,0,23,461.49996,532.05021,505.48454,508.33959,521.29878,18,5,3,3,2,1,10.50352,9.82079,12.56749,7.07874,9.00419,8.58785,999999,7.53217,200,10,14.68053,12.29284,12.9615,1045
3,1,1,9.111111,0,23,702.36906,689.36291,646.84989,689.51643,685.77011,18,5,3,3,2,1,10.50352,8.23773,10.965,7.63232,9.89746,10.83607,12.29825,11.76022,200,10,14.68053,12.29284,12.9615,1045
4,1,1,9.111111,0,23,641.27519,668.53042,670.46575,698.16221,677.30161,18,5,3,3,2,1,14.77909,8.64972,9.52871,8.83577,10.21804,7.86575,12.29825,10.28978,200,10,14.68053,12.29284,12.9615,1045
5,1,1,9.111111,0,23,646.9968,707.95216,643.01372,706.91359,667.30212,18,5,3,3,2,2,10.50352,10.82106,9.03816,9.56347,10.21804,9.86291,12.29825,11.76022,200,10,14.68053,12.29284,12.9615,1045
25,1,1,9.111111,0,23,410.60945,391.94422,441.31616,481.73797,440.39758,18,5,3,3,2,2,10.97885,9.82079,9.52871,9.1701,8.6804,10.45984,10.22238,11.76022,200,10,14.68053,12.29284,12.9615,1045
11,1,1,9.111111,0,23,690.91588,683.50901,712.75695,718.17601,631.99849,18,5,3,3,2,1,10.12086,8.23773,10.23489,13.33453,8.92026,9.61297,10.54337,13.45388,200,10,14.68053,12.29284,12.9615,1045
6,1,1,9.111111,0,23,623.97206,612.4169,599.89258,651.54446,658.08939,18,5,3,3,2,1,11.61875,9.15299,12.56749,9.1701,10.98651,10.83607,11.28642,13.45388,200,10,14.68053,12.29284,12.9615,1045
64,1,1,9.111111,0,23,538.61702,528.24836,500.52114,532.26568,519.78814,18,5,3,3,2,1,10.97885,8.64972,8.8384,11.54818,8.31437,12.86202,10.54337,10.90567,200,10,14.68053,12.29284,12.9615,1045
7,1,1,9.111111,0,23,752.30573,724.81027,658.75174,721.4745,637.78247,18,5,3,3,2,2,8.55821,8.64972,12.56749,8.05152,10.98651,8.22519,9.91526,11.76022,200,10,14.68053,12.29284,12.9615,1045
12,1,1,9.111111,0,23,700.4903,622.15928,571.11882,561.84169,630.81966,18,5,3,3,2,2,10.30815,3.24506,7.37578,6.17829,5.92238,10.14141,11.74392,11.76022,200,10,14.68053,12.29284,12.9615,1045
26,1,1,9.111111,0,23,533.03333,495.74082,482.00467,480.10724,477.64422,18,5,3,3,2,2,8.55821,12.85262,12.56749,10.0428,9.30655,8.40525,999999,9.0457,200,10,14.68053,12.29284,12.9615,1045
13,1,1,9.111111,0,23,693.14008,688.23485,643.6193,711.01956,670.36918,18,5,3,3,2,1,10.97885,10.82106,12.56749,13.33453,10.21804,14.87956,999999,13.45388,200,10,14.68053,12.29284,12.9615,1045
66,1,1,8.205882,0,76,622.31594,592.88581,622.14494,607.27356,613.6594,1,6,3,2,2,2,12.60945,12.85262,9.85265,9.56347,5.92238,9.86291,11.28642,10.90567,280,7,14.68053,12.29284,11.79092,950
1,1,1,8.205882,0,76,589.62721,603.84884,548.78656,577.94616,612.63286,1,6,3,2,2,1,12.60945,6.95657,8.65929,6.36679,7.86603,9.86291,999999,9.8041,280,7,14.68053,12.29284,11.79092,950
12,1,1,8.205882,0,76,670.93226,635.60735,647.57684,644.12789,630.50111,1,6,3,2,2,1,9.51164,8.23773,8.33331,8.28542,5.92238,8.58785,10.54337,9.8041,280,7,14.68053,12.29284,11.79092,950
20,1,1,8.205882,0,76,616.39285,602.48811,586.7953,566.99786,594.86425,1,6,3,2,2,2,9.51164,9.82079,8.33331,8.54449,8.31437,9.17072,9.91526,9.8041,280,7,14.68053,12.29284,11.79092,950
3,1,1,8.205882,0,76,529.0156,478.68564,500.71896,479.35785,539.18425,1,6,3,2,2,1,12.60945,7.87932,7.24426,8.83577,5.92238,8.7748,10.54337,7.84162,280,7,14.68053,12.29284,11.79092,950
21,1,1,8.205882,0,76,609.97188,620.56141,616.76449,667.32452,631.56856,1,6,3,2,2,1,10.12086,8.64972,10.28695,8.54449,5.92238,8.96826,10.54337,9.0457,280,7,14.68053,12.29284,11.79092,950
13,1,1,8.205882,0,76,673.83951,660.66859,681.08853,635.77578,681.38377,1,6,3,2,2,1,10.50352,8.23773,9.85265,10.0428,5.92238,6.64926,10.50649,10.90567,280,7,14.68053,12.29284,11.79092,950
4,1,1,8.205882,0,76,577.36304,469.56511,517.86729,535.91226,531.38141,1,6,3,2,2,2,9.25019,12.85262,7.90321,10.66007,5.92238,9.61297,12.18855,7.53217,280,7,14.68053,12.29284,11.79092,950
67,1,1,8.205882,0,76,667.60411,600.8511,662.78826,651.87506,629.5091,1,6,3,2,2,2,8.12699,10.82106,7.63692,9.56347,9.60657,10.45984,999999,13.45388,280,7,14.68053,12.29284,11.79092,950
5,1,1,8.205882,0,76,613.17259,578.78283,587.88228,617.16546,619.00119,1,6,3,2,2,1,12.60945,5.88997,8.04113,6.72566,8.6804,7.09749,999999,10.28978,280,7,14.68053,12.29284,11.79092,950
6,1,1,8.205882,0,76,586.84045,524.42855,595.33612,617.103,532.94127,1,6,3,2,2,2,8.10266,6.61933,7.90321,7.8348,5.92238,8.96826,10.54337,6.83123,280,7,14.68053,12.29284,11.79092,950
22,1,1,8.205882,0,76,488.58636,471.28144,479.59001,465.24432,490.58208,1,6,3,2,2,2,7.45376,5.40935,8.18398,7.25705,5.92238,6.39342,9.60729,7.53217,280,7,14.68053,12.29284,11.79092,950
7,1,1,8.205882,0,76,581.26774,538.26011,556.7216,571.4267,579.22962,1,6,3,2,2,1,8.55821,7.87932,7.63277,7.07874,5.92238,9.17072,10.89263,12.38788,280,7,14.68053,12.29284,11.79092,950
23,1,1,8.205882,0,76,603.82725,625.39081,606.34266,607.63631,609.01567,1,6,3,2,2,1,10.61338,7.55475,9.26414,7.44071,7.86603,8.96826,11.74392,10.90567,280,7,14.68053,12.29284,11.79092,950
14,1,1,8.205882,0,76,630.48873,627.32622,577.22308,627.53475,604.25134,1,6,3,2,2,2,9.00789,10.82106,10.965,8.83577,8.6804,8.58785,11.74392,9.8041,280,7,14.68053,12.29284,11.79092,950
15,1,1,8.205882,0,76,559.4642,569.30397,596.28298,592.34746,583.95111,1,6,3,2,2,1,9.79644,8.64972,7.76886,8.83577,9.89746,8.40525,8.54792,8.1368,280,7,14.68053,12.29284,11.79092,950
68,1,1,8.205882,0,76,616.4139,596.46848,606.44192,588.08565,631.94999,1,6,3,2,2,1,9.00789,7.24879,7.90321,8.28542,5.92238,6.88069,999999,7.53217,280,7,14.68053,12.29284,11.79092,950
9,1,1,7.75,1,76,555.07069,566.24811,551.89408,543.76908,519.99764,24,5,3,2,1,1,10.50352,10.82106,10.965,13.33453,7.86603,9.86291,12.29825,11.76022,280,7,14.68053,12.29284,11.79092,950
16,1,1,7.75,1,76,570.42445,547.73969,528.5274,578.04595,549.56771,24,5,3,2,1,2,14.77909,8.64972,7.63692,13.33453,9.00419,8.7748,10.22238,10.90567,280,7,14.68053,12.29284,11.79092,950
24,1,1,7.75,1,76,592.89592,626.8837,580.45488,609.62042,591.34275,24,5,3,2,1,1,10.50352,7.87932,12.56749,8.05152,5.92238,6.39342,11.74392,13.45388,280,7,14.68053,12.29284,11.79092,950
17,1,1,7.75,1,76,646.84327,599.34371,647.45295,598.9008,625.13684,24,5,3,2,1,2,14.77909,6.27818,9.43847,8.05152,10.21804,8.22519,999999,9.39964,280,7,14.68053,12.29284,11.79092,950
1,1,1,7.75,1,76,493.37307,524.00692,481.04813,510.47324,496.76208,24,5,3,2,1,1,10.97885,9.15299,10.28695,8.05152,10.57259,8.76043,10.22238,9.0457,280,7,14.68053,12.29284,11.79092,950
25,1,1,7.75,1,76,575.54785,543.15868,530.98171,504.56005,530.93062,24,5,3,2,1,2,7.45376,6.27818,9.03816,7.07874,10.57259,9.17072,9.60729,9.8041,280,7,14.68053,12.29284,11.79092,950
2,1,1,7.75,1,76,552.17272,550.07594,546.24559,550.96002,520.85417,24,5,3,2,1,2,8.12699,12.85262,10.965,7.63232,10.57259,9.61297,9.91526,13.45388,280,7,14.68053,12.29284,11.79092,950
3,1,1,7.75,1,76,686.37458,654.70028,653.24449,586.5363,626.09118,24,5,3,2,1,2,10.50352,9.15299,7.90321,7.8348,9.60657,9.86291,11.74392,9.91736,280,7,14.68053,12.29284,11.79092,950
69,1,1,7.75,1,76,580.64726,590.36578,600.3879,616.62073,598.60983,24,5,3,2,1,1,10.97885,8.23773,8.8384,8.28542,9.89746,6.88069,9.29058,8.42824,280,7,14.68053,12.29284,11.79092,950
4,1,1,7.75,1,76,570.51502,566.83607,557.2034,583.4083,575.31423,24,5,3,2,1,2,7.45376,6.93638,7.50627,7.63232,8.6804,7.49556,999999,9.8041,280,7,14.68053,12.29284,11.79092,950
5,1,1,7.75,1,76,586.65256,565.67119,552.05196,561.57935,548.41136,24,5,3,2,1,1,9.79644,7.24879,10.965,7.63232,7.23115,7.49556,999999,11.76022,280,7,14.68053,12.29284,11.79092,950
26,1,1,7.75,1,76,583.24674,588.50847,588.51975,569.70797,565.65131,24,5,3,2,1,2,14.77909,9.15299,12.47161,10.66007,8.31437,12.86202,11.74392,8.93258,280,7,14.68053,12.29284,11.79092,950
6,1,1,7.75,1,76,550.66651,505.90006,530.60462,515.03849,556.53568,24,5,3,2,1,1,9.25019,10.82106,10.74974,13.33453,9.30655,10.83607,11.28642,11.76022,280,7,14.68053,12.29284,11.79092,950
27,1,1,7.75,1,76,524.367,492.09872,480.02076,502.81967,531.11035,24,5,3,2,1,2,9.51164,12.85262,9.85265,9.56347,8.6804,8.7748,999999,9.39964,280,7,14.68053,12.29284,11.79092,950
10,1,1,7.75,1,76,586.7391,637.0054,586.78037,631.90612,587.5442,24,5,3,2,1,1,11.61875,12.62571,12.56749,13.33453,9.30655,10.14141,12.29825,10.28978,280,7,14.68053,12.29284,11.79092,950
7,1,1,7.75,1,76,643.12867,637.69855,657.78652,654.89055,576.98962,24,5,3,2,1,1,10.50352,12.85262,10.88516,11.54818,10.98651,9.61297,9.60729,9.39964,280,7,14.68053,12.29284,11.79092,950
